,0
1026,0.7755988165736198
1027,0.8960750624537468
1028,0.8899594210088253
1029,0.8479492962360382
1030,0.8284931555390358
1031,0.7945453822612762
1032,0.6293545924127102
1033,0.6541480161249638
1034,0.545705035328865
1035,0.542106531560421
1036,0.5909232962876558
1037,0.5034774430096149
1038,0.5326774269342422
1039,0.48745229840278625
1040,0.5023986026644707
1041,0.39476948231458664
1042,0.33918727561831474
1043,0.34224895760416985
1044,0.3595370315015316
1045,0.36398597806692123
1046,0.3747042790055275
1047,0.35334422439336777
1048,0.3704521432518959
1049,0.3279472328722477
1050,0.2795041613280773
1051,0.34804466366767883
1052,0.31086021196097136
1053,0.2624943498522043
1054,0.2686361148953438
1055,0.2596603073179722
1056,0.2630860172212124
1057,0.2424101922661066
1058,0.223382281139493
1059,0.26135153882205486
1060,0.2720473501831293
1061,0.24906652607023716
1062,0.26296356227248907
1063,0.28861899860203266
1064,0.22982944548130035
1065,0.20216841623187065
1066,0.23641933873295784
1067,0.1711254557594657
1068,0.2081622490659356
1069,0.18660842906683683
1070,0.21167333610355854
1071,0.25412630289793015
1072,0.270444193854928
1073,0.23779441229999065
1074,0.30547115951776505
1075,0.297535153105855
1076,0.32282416336238384
1077,0.30891251377761364
1078,0.4212399385869503
1079,0.4661809168756008
1080,0.45940178260207176
1081,0.5011422671377659
1082,0.5825398378074169
1083,0.48884792998433113
1084,0.6755217835307121
1085,0.6068306639790535
1086,0.6299317665398121
1087,0.631652045994997
1088,0.6355047151446342
1089,0.722473680973053
1090,0.6702415831387043
1091,0.6330518946051598
1092,0.6876029223203659
1093,0.6900407485663891
1094,0.5872387625277042
1095,0.5071218106895685
1096,0.5052699707448483
1097,0.5889928787946701
1098,0.6202679239213467
1099,0.5231784395873547
1100,0.6319496780633926
1101,0.6408619694411755
1102,0.729611624032259
1103,0.7368278726935387
1104,0.6420704498887062
1105,0.6352912113070488
1106,0.6175542585551739
1107,0.5787118934094906
1108,0.6212234199047089
1109,0.5448392666876316
1110,0.5430246368050575
1111,0.6106918044388294
1112,0.5470101349055767
1113,0.5607385635375977
1114,0.5598081760108471
1115,0.5194990783929825
1116,0.5208032205700874
1117,0.5689056739211082
1118,0.6429487355053425
1119,0.6499485224485397
1120,0.6169091910123825
1121,0.6107736006379128
1122,0.6468742601573467
1123,0.7717517800629139
1124,0.7329899594187737
1125,0.722231075167656
1126,0.7355485633015633
1127,0.7540516741573811
1128,0.8029637783765793
1129,0.7584720477461815
1130,0.8305584937334061
1131,0.9005094468593597
1132,0.834103487432003
1133,0.728812001645565
1134,0.8429580181837082
1135,0.7993980124592781
1136,0.8658033721148968
1137,0.8779738545417786
1138,0.7227708473801613
1139,0.654122568666935
1140,0.5491219609975815
1141,0.550663411617279
1142,0.4764411486685276
1143,0.4011460915207863
1144,0.38115084171295166
1145,0.3870451506227255
1146,0.42566675692796707
1147,0.4238397777080536
1148,0.3978924881666899
1149,0.36754742451012135
1150,0.33244367875158787
1151,0.3263012357056141
1152,0.30310169979929924
1153,0.35228018648922443
1154,0.3019086252897978
1155,0.29216622933745384
1156,0.2817123271524906
1157,0.3435990549623966
1158,0.29679341055452824
1159,0.27092367224395275
1160,0.2502297945320606
1161,0.2230574730783701
1162,0.24895409122109413
1163,0.26370080187916756
1164,0.2923569791018963
1165,0.2550569213926792
1166,0.23685629107058048
1167,0.25893815979361534
1168,0.2535628192126751
1169,0.3122296426445246
1170,0.3034302406013012
1171,0.2452087067067623
1172,0.30324193462729454
1173,0.23624656535685062
1174,0.3409707136452198
1175,0.3029681649059057
1176,0.33779432624578476
1177,0.26058224961161613
1178,0.24430508445948362
1179,0.25373731926083565
1180,0.26510302256792784
1181,0.22041509114205837
1182,0.25900476425886154
1183,0.2780308183282614
1184,0.3838202804327011
1185,0.3338338490575552
1186,0.2904254402965307
1187,0.27347482927143574
1188,0.259869109839201
1189,0.28747341595590115
1190,0.27062623761594296
1191,0.2662081439048052
1192,0.2605094350874424
1193,0.3495537042617798
1194,0.8331225961446762
1195,1.2821213379502296
1196,1.3644004315137863
1197,1.3365707099437714
1198,1.5367780327796936
1199,1.472483366727829
1200,1.5274782925844193
1201,6.129201106727123
1202,1.581474095582962
1203,1.9758661985397339
1204,1.9643593430519104
1205,1.8168605118989944
1206,1.701542854309082
1207,1.342310681939125
1208,1.304837204515934
1209,1.1693425998091698
1210,1.0742789879441261
1211,1.0109819248318672
1212,0.9363859072327614
1213,0.8345829844474792
1214,0.7161612585186958
1215,0.7702896110713482
1216,0.7479167729616165
1217,0.7252909541130066
1218,0.6093840077519417
1219,0.5759178884327412
1220,0.5027373656630516
1221,0.45366157218813896
1222,0.5071343220770359
1223,0.39468928799033165
1224,0.3474353514611721
1225,0.4400021731853485
1226,0.3582479879260063
1227,0.43033796921372414
1228,0.41371220350265503
1229,0.397848978638649
1230,0.3591097705066204
1231,0.425411444157362
1232,0.3906021900475025
1233,0.4340581111609936
1234,0.3653482235968113
1235,0.3718583472073078
1236,0.35768973641097546
1237,0.39228775911033154
1238,0.3560894764959812
1239,0.37475983425974846
1240,0.4069416280835867
1241,0.3385630436241627
1242,0.30770261585712433
1243,0.29346561059355736
1244,0.2283382760360837
1245,0.22098223119974136
1246,0.23803540877997875
1247,0.24103938974440098
1248,0.21085532009601593
1249,0.17560036946088076
1250,0.19996680784970522
1251,0.17791216634213924
1252,0.16456635855138302
1253,0.15752866119146347
1254,0.13599262479692698
1255,0.13093200977891684
1256,0.1274542473256588
1257,0.15350330295041203
1258,0.1322386497631669
1259,0.08790183439850807
1260,0.08576879231259227
1261,0.1008961689658463
1262,0.1090565100312233
1263,0.10587420407682657
1264,0.16923469677567482
1265,0.18795604724436998
