event_id,event_category,event_type_raw,began,restored,year,n_counties_affected,n_states_affected,mean_duration_hours,total_customers_affected,max_customers_single_county
Maine-6,Weather,Severe Weather,2018-11-03 17:20:00,2018-11-04 14:30:00,2018,16,1,10.880872483221477,240713.0,42773.0
Maine-7,Weather,Severe Weather,2018-11-27 08:00:00,2018-11-28 16:50:00,2018,16,1,3.6952054794520546,90007.0,21916.0
Maine-8,Equipment/Operational,System Operations,2018-07-20 12:46:00,2018-07-20 13:30:00,2018,14,1,5.8019480519480515,102077.0,37487.0
Maine-9,Equipment/Operational,System Operations,2019-12-11 13:22:00,2019-12-11 16:28:00,2019,16,1,7.463414634146342,113153.0,27863.0
Maryland-0,Physical/Security,Sabotage,2016-04-14 16:49:00,2016-04-15 20:42:00,2016,23,1,0.8732283464566929,300813.0,52297.0
Maryland-1,Weather,Severe Weather,2018-03-02 17:00:00,2018-03-06 11:00:00,2018,23,1,0.7869158878504673,321701.0,52297.0
Maryland-2,Equipment/Operational,System Operations,2018-10-30 14:02:00,2018-10-30 14:42:00,2018,21,1,0.7330375782881002,85834.0,21850.0
Maryland-3,Equipment/Operational,System Operations,2018-12-02 16:17:00,2018-12-02 20:30:00,2018,18,1,0.7892530487804879,107998.0,41962.0
Maryland-4,Equipment/Operational,Transmission Interruption,2018-10-12 03:36:00,2018-10-12 13:56:00,2018,23,1,0.9539473684210527,100931.0,30600.0
Maryland-5,Physical/Security,Suspicious Activity,2018-08-29 03:27:00,2018-08-29 04:00:00,2018,22,1,1.3194888178913737,203826.0,120582.0
Maryland-6,Equipment/Operational,System Operations,2018-12-27 00:05:00,2018-12-27 01:05:00,2018,10,1,1.375,7688.0,1598.0
Massachusetts-0,Weather,Severe Weather - Winter Storm,2014-11-02 13:46:00,2014-11-02 13:46:00,2014,14,1,5.455459770114943,433335.0,141383.0
Massachusetts-1,Weather,Severe Weather - Winter Storm,2014-11-26 17:50:00,2014-11-28 07:00:00,2014,14,1,5.7851662404092075,484556.0,148898.0
Massachusetts-10,Weather,Severe Weather,2020-11-30 16:24:00,2020-12-01 14:25:00,2020,13,1,4.188775510204081,73445.0,16046.0
Massachusetts-11,Weather,Severe Weather,2020-12-05 16:40:00,2020-12-05 16:40:00,2020,14,1,4.131147540983607,74275.0,19064.0
Massachusetts-12,Weather,Severe Weather,2020-12-25 07:55:00,2020-12-25 16:45:00,2020,11,1,1.7659574468085106,22783.0,4446.0
Massachusetts-2,Cyber,Suspected Cyber Attack,2014-12-30 15:50:00,2014-12-31 11:00:00,2014,14,1,5.156583629893238,393913.0,128268.0
Massachusetts-3,Weather,Severe Weather,2016-07-22 23:50:00,2016-07-23 09:10:00,2016,14,1,5.191468253968254,330534.0,78644.0
Massachusetts-4,Weather,Severe Weather,2016-07-23 19:30:00,2016-07-24 07:30:00,2016,14,1,5.397249190938512,318018.0,60602.0
Massachusetts-5,Weather,Severe Weather,2016-09-11 12:05:00,2016-09-11 15:10:00,2016,14,1,6.737037037037037,1104449.0,351202.0
Massachusetts-6,Physical/Security,Sabotage,2016-03-30 21:12:00,2016-03-31 15:00:00,2016,13,1,3.65,115395.0,23554.0
Massachusetts-7,Weather,Severe Weather,2018-10-16 04:15:00,2018-10-16 17:11:00,2018,14,1,3.990234375,133063.0,30603.0
Massachusetts-8,Weather,Severe Weather,2018-11-03 17:20:00,2018-11-04 14:30:00,2018,14,1,5.375,259415.0,44540.0
Massachusetts-9,Weather,Severe Weather,2020-11-15 23:05:00,2020-11-16 05:00:00,2020,13,1,2.3176470588235296,32818.0,7513.0
Michigan-0,Weather,Severe Weather - Wind,2014-11-24 12:00:00,2014-11-27 13:00:00,2014,78,1,5.539906103286385,619785.0,170309.0
Michigan-1,Weather,Severe Weather,2015-08-03 01:00:00,2015-08-05 00:00:00,2015,78,1,7.239288774635819,937763.0,231474.0
Michigan-10,Equipment/Operational,System Operations,2019-08-29 23:30:00,2019-08-30 17:30:00,2019,64,1,13.622305619707467,356197.0,49639.0
Michigan-11,Weather,Severe Weather,2019-07-20 03:00:00,2019-07-22 07:00:00,2019,75,1,11.903061224489797,637083.0,157013.0
Michigan-12,Weather,Severe Weather,2019-09-11 22:35:00,2019-09-11 23:59:00,2019,68,1,4.915312753858651,222660.0,62260.0
Michigan-13,Weather,Severe Weather,2019-11-27 12:00:00,2019-11-30 02:00:00,2019,81,1,8.301690187069248,302955.0,44940.0
Michigan-14,Equipment/Operational,System Operations,2019-10-11 10:56:00,2019-10-11 11:46:00,2019,70,1,4.685823754789272,127547.0,16738.0
Michigan-15,Equipment/Operational,System Operations,2021-11-17 12:43:00,2021-11-17 13:25:00,2021,66,1,5.9656521739130435,114949.0,7544.0
Michigan-16,Physical/Security,Vandalism,2023-01-20 10:45:00,2023-01-20 10:45:00,2023,22,1,2.691666666666667,15781.0,2390.0
Michigan-2,Weather,Severe Weather,2015-09-03 02:33:00,2015-09-03 06:25:00,2015,79,1,11.49430184804928,1216793.0,265444.0
Michigan-3,Weather,Severe Weather,2015-11-21 20:30:00,2015-11-23 01:00:00,2015,82,1,14.563426522719949,726353.0,65394.0
Michigan-4,Weather,Severe Weather,2015-12-24 03:00:00,2015-12-26 00:00:00,2015,83,1,10.72393558951965,636521.0,74847.0
Michigan-5,Weather,Severe Weather,2015-08-02 17:45:00,2015-08-04 03:00:00,2015,78,1,8.234256309728007,746267.0,157013.0
Michigan-6,Weather,Severe Weather,2018-08-26 22:00:00,2018-08-27 04:56:00,2018,75,1,10.895197740112994,867773.0,231474.0
Michigan-7,Weather,Severe Weather,2018-03-01 22:20:00,2018-03-04 20:00:00,2018,75,1,6.807663467306539,456630.0,65394.0
Michigan-8,Equipment/Operational,System Operations,2018-10-24 12:32:00,2018-10-24 13:33:00,2018,82,1,7.084003032600455,411488.0,74847.0
Michigan-9,Equipment/Operational,System Operations,2019-08-10 19:59:00,2019-08-10 21:04:00,2019,81,1,5.673833819241983,935530.0,265444.0
Minnesota-0,Physical/Security,Sabotage,2015-03-16 07:31:00,2015-03-16 10:06:00,2015,65,1,5.939935064935065,247822.0,54153.0
Minnesota-1,Weather,Severe Weather,2015-07-18 02:00:00,2015-07-19 07:00:00,2015,42,1,2.3924936386768447,149113.0,46035.0
Minnesota-2,Weather,Severe Weather,2018-06-29 07:35:00,2018-06-29 09:30:00,2018,53,1,7.028213166144201,184877.0,26674.0
Minnesota-3,Equipment/Operational,Transmission Interruption,2019-08-02 01:49:00,2019-08-02 01:55:00,2019,34,1,5.397177419354839,85878.0,27088.0
Minnesota-4,Equipment/Operational,Transmission Interruption,2019-04-12 11:20:00,2019-04-12 12:46:00,2019,51,1,3.5014792899408285,90927.0,11080.0
Minnesota-5,Equipment/Operational,Transmission Interruption,2019-11-03 22:17:00,2019-11-04 11:10:00,2019,32,1,2.7411764705882353,46909.0,7547.0
Minnesota-6,Physical/Security,Vandalism,2019-09-19 18:40:00,2019-09-19 18:46:00,2019,18,1,1.7391304347826086,24467.0,6682.0
Minnesota-7,Equipment/Operational,System Operations,2020-03-19 17:05:00,2020-03-19 17:43:00,2020,7,1,1.3636363636363635,6639.0,3590.0
Mississippi-0,Physical/Security,Sabotage,2015-05-12 00:40:00,2015-05-12 00:45:00,2015,69,1,3.94874715261959,135932.0,10053.0
Mississippi-1,Weather,Severe Weather,2015-05-26 05:30:00,2015-05-27 19:00:00,2015,74,1,7.054775280898877,314628.0,33873.0
Mississippi-10,Equipment/Operational,Transmission Interruption,2020-03-01 11:27:00,2020-03-01 21:47:00,2020,54,1,1.7198795180722892,74833.0,14655.0
Mississippi-11,Weather,Severe Weather,2022-12-24 09:00:00,2022-12-24 11:15:00,2022,31,1,1.1818181818181819,33933.0,3834.0
Mississippi-12,Equipment/Operational,System Operations,2022-01-09 18:08:00,2022-01-09 18:08:00,2022,14,1,0.9270833333333334,12276.0,2458.0
Mississippi-13,Physical/Security,Actual Physical Attack/Vandalism,2022-05-12 14:58:00,2022-05-12 14:59:00,2022,33,1,2.206896551724138,25366.0,2884.0
Mississippi-2,Physical/Security,Actual Physical Attack,2017-10-04 01:20:00,2017-10-04 03:00:00,2017,73,1,4.319767441860465,278080.0,33873.0
Mississippi-3,Weather,Severe Weather,2017-10-08 03:00:00,2017-10-08 03:00:00,2017,73,1,5.155670103092784,293455.0,33873.0
Mississippi-4,Weather,Severe Weather,2017-10-22 08:45:00,2017-10-22 14:00:00,2017,66,1,5.299295774647887,254165.0,33873.0
Mississippi-5,Weather,Severe Weather,2017-12-08 09:30:00,2017-12-08 22:30:00,2017,68,1,7.484285714285714,304273.0,33939.0
Mississippi-6,Weather,Severe Weather,2017-12-08 10:00:00,2017-12-10 20:50:00,2017,61,1,4.858306188925082,172864.0,13579.0
Mississippi-7,Physical/Security,Vandalism,2017-12-18 13:00:00,2017-12-18 17:00:00,2017,37,1,14.769886363636363,259972.0,97348.0
Mississippi-8,Equipment/Operational,System Operations,2017-10-12 09:09:00,2017-10-12 09:09:00,2017,42,1,2.1676136363636362,40397.0,5565.0
Mississippi-9,Physical/Security,Vandalism,2017-03-31 19:15:00,2017-03-31 21:07:00,2017,64,1,2.48868778280543,76743.0,5031.0
Missouri-0,Weather,Severe Weather - Winter,2015-01-07 17:00:00,2015-01-08 08:35:00,2015,74,1,2.360842541436464,225056.0,44212.0
Missouri-1,Equipment/Operational,System Operations,2015-12-10 21:25:00,2015-12-10 22:30:00,2015,85,1,2.908805031446541,193829.0,42597.0
Missouri-10,Physical/Security,Vandalism,2021-12-30 18:51:00,2021-12-30 18:51:00,2021,1,1,0.375,207.0,207.0
Missouri-11,Equipment/Operational,System Operations,2021-06-23 15:47:00,2021-06-23 16:44:00,2021,42,1,2.460227272727273,46290.0,5047.0
Missouri-12,Physical/Security,Suspicious Activity,2021-10-18 22:26:00,2021-10-19 08:19:00,2021,8,1,1.0263157894736843,6994.0,1582.0
Missouri-13,Equipment/Operational,System Operations,2021-09-29 11:48:00,2021-09-29 12:21:00,2021,19,1,1.4444444444444444,15797.0,3367.0
Missouri-14,Weather,Severe Weather,2021-02-14 18:00:00,2021-02-16 22:00:00,2021,41,1,2.3011363636363638,124828.0,42597.0
Missouri-15,Equipment/Operational,System Operations,2021-05-06 17:00:00,2021-05-06 17:15:00,2021,23,1,2.5,38167.0,14394.0
Missouri-2,Weather,Severe Weather,2016-07-07 04:20:00,2016-07-07 08:00:00,2016,93,1,5.47438704028021,265557.0,60214.0
Missouri-3,Weather,Severe Weather,2017-07-23 04:00:00,2017-07-23 04:00:00,2017,66,1,3.465034965034965,186580.0,42597.0
Missouri-4,Weather,Severe Weather,2017-03-06 20:00:00,2017-03-07 01:00:00,2017,69,1,3.1215769593956564,218984.0,63408.0
Missouri-5,Weather,Severe Weather,2017-05-19 05:30:00,2017-05-19 05:30:00,2017,47,1,2.2090643274853803,48257.0,4722.0
Missouri-6,Weather,Severe Weather/Transmisison Interruption,2021-07-10 00:30:00,2021-07-10 05:00:00,2021,52,1,6.135416666666667,99212.0,10703.0
Missouri-7,Weather,Severe Weather,2021-07-10 01:55:00,2021-07-10 01:56:00,2021,50,1,5.4795454545454545,109174.0,14888.0
Missouri-8,Weather,Severe Weather,2021-08-12 18:57:00,2021-08-13 06:00:00,2021,53,1,4.1075,94165.0,17369.0
Missouri-9,Weather,Severe Weather,2021-12-15 16:37:00,2021-12-16 11:30:00,2021,60,1,5.186383928571429,99467.0,21102.0
Montana-0,Equipment/Operational,Transmission Interruption,2017-10-16 15:45:00,2017-10-16 16:09:00,2017,24,1,3.3041666666666667,37234.0,10941.0
Montana-1,Equipment/Operational,Transmission Interruption,2017-10-26 08:17:00,2017-10-26 08:41:00,2017,17,1,3.925,30626.0,7180.0
Montana-2,Cyber,Cyber Event,2022-03-31 22:43:00,2022-03-31 22:43:00,2022,4,1,2.125,2349.0,1381.0
Nebraska-0,Weather,Severe Weather,2017-06-16 20:00:00,2017-06-16 20:00:00,2017,27,1,5.8210227272727275,72405.0,29821.0
Nebraska-1,Equipment/Operational,Transmission Interruption,2019-01-18 21:54:00,2019-01-19 00:19:00,2019,30,1,2.788265306122449,212275.0,138327.0
Nebraska-2,Equipment/Operational,Transmission Interruption,2019-07-23 23:55:00,2019-07-23 23:56:00,2019,18,1,3.438,206089.0,138327.0
Nebraska-3,Equipment/Operational,System Operations,2019-12-19 02:58:00,2019-12-19 03:46:00,2019,25,1,0.9717548076923077,64766.0,29821.0
Nebraska-4,Equipment/Operational,Transmission Interruption,2019-10-19 05:57:00,2019-10-19 13:58:00,2019,24,1,7.673913043478261,43565.0,6971.0
Nebraska-5,Equipment/Operational,Transmission Interruption,2021-02-16 09:31:00,2021-02-16 10:27:00,2021,21,1,0.9435483870967742,62774.0,29821.0
Nebraska-6,Weather,Severe Weather,2021-02-14 20:32:00,2021-02-14 20:32:00,2021,21,1,0.9166666666666666,62870.0,29821.0
Nebraska-7,Equipment/Operational,Fuel Supply Deficiency,2021-02-15 10:00:00,2021-02-15 10:00:00,2021,21,1,0.9166666666666666,62870.0,29821.0
Nevada-0,Physical/Security,Sabotage,2015-12-08 14:00:00,2015-12-08 14:01:00,2015,11,1,1.8097014925373134,23806.0,6447.0
Nevada-1,Physical/Security,Vandalism,2016-10-12 12:09:00,2016-10-12 13:16:00,2016,12,1,1.6342592592592593,37366.0,15388.0
Nevada-10,Physical/Security,Actual Physical Attack,2020-01-22 02:57:00,2020-01-22 03:17:00,2020,2,1,0.375,3823.0,2870.0
Nevada-11,Physical/Security,Vandalism,2020-05-08 13:45:00,2020-05-08 13:46:00,2020,2,1,0.6666666666666666,4139.0,3790.0
Nevada-12,Physical/Security,Vandalism,2020-04-18 19:38:00,2020-04-18 19:38:00,2020,2,1,1.2142857142857142,3357.0,2058.0
Nevada-13,Physical/Security,Actual Physical Attack,2020-07-12 14:08:00,2020-07-12 20:44:00,2020,3,1,2.8125,12422.0,9597.0
Nevada-14,Physical/Security,Vandalism,2020-04-10 16:00:00,2020-04-10 16:00:00,2020,2,1,2.25,8595.0,4773.0
Nevada-15,Physical/Security,Vandalism,2020-04-24 22:00:00,2020-04-24 22:00:00,2020,2,1,1.25,6477.0,4248.0
Nevada-2,Physical/Security,Vandalism,2017-05-28 16:27:00,2017-05-28 16:28:00,2017,9,1,2.676056338028169,25849.0,11681.0
Nevada-3,Physical/Security,Vandalism,2017-11-24 17:06:00,2017-11-26 17:22:00,2017,12,1,2.8136363636363635,50202.0,29918.0
Nevada-4,Equipment/Operational,System Operations,2018-07-28 23:11:00,2018-07-29 01:51:00,2018,9,1,1.75,23169.0,8745.0
Nevada-5,Physical/Security,Vandalism,2020-03-25 10:31:00,2020-03-25 10:31:00,2020,6,1,2.1357142857142857,18929.0,9253.0
Nevada-6,Physical/Security,Vandalism,2020-04-03 09:13:00,2020-04-03 09:13:00,2020,5,1,2.236842105263158,11587.0,5350.0
Nevada-7,Physical/Security,Vandalism,2020-05-20 11:41:00,2020-05-20 11:41:00,2020,9,1,1.8333333333333333,17734.0,5350.0
Nevada-8,Physical/Security,Actual Physical Attack,2020-09-26 05:17:00,2020-09-26 05:41:00,2020,2,1,1.5,14410.0,13097.0
Nevada-9,Physical/Security,Actual Physical Attack,2020-11-21 11:59:00,2020-11-21 12:59:00,2020,1,1,4.5,971.0,971.0
New Hampshire-0,Weather,Severe Weather - Winter Storm,2014-11-02 13:46:00,2014-11-02 13:46:00,2014,10,1,5.627293577981652,88309.0,29794.0
New Hampshire-1,Weather,Severe Weather - Winter Storm,2014-11-26 17:50:00,2014-11-28 07:00:00,2014,10,1,9.224867724867725,226218.0,61747.0
New Hampshire-10,Weather,Severe Weather,2020-12-05 16:40:00,2020-12-05 16:40:00,2020,10,1,25.88235294117647,71830.0,18613.0
New Hampshire-11,Weather,Severe Weather,2020-12-25 07:55:00,2020-12-25 16:45:00,2020,10,1,2.25,6630.0,1680.0
New Hampshire-12,Physical/Security,Vandalism,2020-11-09 12:00:00,2020-11-10 09:45:00,2020,3,1,3.0,6844.0,6173.0
New Hampshire-2,Cyber,Suspected Cyber Attack,2014-12-30 15:50:00,2014-12-31 11:00:00,2014,10,1,12.520440251572326,269971.0,80811.0
New Hampshire-3,Weather,Severe Weather,2016-09-11 12:05:00,2016-09-11 15:10:00,2016,10,1,2.7362385321100917,36321.0,10991.0
New Hampshire-4,Weather,Severe Weather,2018-06-18 18:20:00,2018-06-19 00:15:00,2018,10,1,7.978070175438597,133526.0,30706.0
New Hampshire-5,Weather,Severe Weather,2018-10-16 04:15:00,2018-10-16 17:11:00,2018,10,1,3.964788732394366,33224.0,8776.0
New Hampshire-6,Weather,Severe Weather,2018-11-03 17:20:00,2018-11-04 14:30:00,2018,10,1,4.857142857142857,57797.0,25082.0
New Hampshire-7,Weather,Severe Weather,2018-11-27 08:00:00,2018-11-28 16:50:00,2018,10,1,3.1710526315789473,20411.0,5221.0
New Hampshire-8,Weather,Severe Weather,2020-11-15 23:05:00,2020-11-16 05:00:00,2020,9,1,3.0,8525.0,3452.0
New Hampshire-9,Weather,Severe Weather,2020-11-30 16:24:00,2020-12-01 14:25:00,2020,10,1,2.1875,9220.0,2644.0
New Jersey-0,Weather,Severe Weather,2015-06-23 18:00:00,2015-06-30 18:00:00,2015,21,1,5.901175213675214,653912.0,106447.0
New Jersey-1,Equipment/Operational,System Operations,2015-06-23 18:18:00,2015-06-23 20:30:00,2015,21,1,3.4957337883959045,476328.0,93824.0
New Jersey-2,Weather,Severe Weather,2015-06-23 18:26:00,2015-06-23 18:26:00,2015,21,1,4.747431506849315,698206.0,137151.0
New Jersey-3,Weather,Severe Weather,2018-03-20 19:00:00,2018-03-25 06:30:00,2018,21,1,6.400063856960409,446902.0,93115.0
New Jersey-4,Weather,Severe Weather,2020-08-04 12:18:00,2020-08-08 17:31:00,2020,21,1,40.28333333333333,1162785.0,202864.0
New Jersey-5,Physical/Security,Vandalism,2020-09-23 12:00:00,2020-09-23 13:00:00,2020,10,1,0.6136363636363636,14875.0,5321.0
New Jersey-6,Cyber,Cyber Event,2020-12-14 01:30:00,2020-12-14 01:30:00,2020,12,1,0.9886363636363636,39663.0,20287.0
New Jersey-7,Equipment/Operational,System Operations,2020-03-27 13:06:00,2020-03-27 13:58:00,2020,11,1,2.2222222222222223,12347.0,2536.0
New Jersey-8,Weather,Severe Weather,2020-08-04 12:00:00,2020-08-07 06:00:00,2020,13,1,45.69230769230769,387670.0,93115.0
New Mexico-0,Physical/Security,Sabotage,2015-08-03 08:27:00,2015-08-04 01:18:00,2015,15,1,2.2881944444444446,235312.0,117576.0
New Mexico-1,Equipment/Operational,Generation Inadequacy,2016-09-12 12:30:00,2016-09-12 17:56:00,2016,10,1,1.8010204081632653,146203.0,117576.0
New Mexico-2,Physical/Security,Vandalism,2021-07-03 23:08:00,2021-07-04 02:16:00,2021,15,1,2.5403225806451615,34575.0,8265.0
New Mexico-3,Equipment/Operational,System Operations,2021-06-07 15:19:00,2021-06-07 18:22:00,2021,9,1,1.1477272727272727,11531.0,2715.0
New Mexico-4,Equipment/Operational,System Operations,2021-06-09 19:09:00,2021-06-09 20:50:00,2021,17,1,2.0771604938271606,37661.0,8265.0
New Mexico-5,Other/Unknown,- Other,2023-10-19 10:30:00,2023-10-19 10:52:00,2023,3,1,2.25,834.0,326.0
New York-0,Equipment/Operational,System Operations,2015-07-29 16:45:00,2015-07-29 21:00:00,2015,62,1,5.781040268456376,559704.0,48632.0
New York-1,Physical/Security,Suspicious Activity ,2015-11-13 11:30:00,2015-11-13 11:35:00,2015,62,1,2.9257469244288226,265656.0,22426.0
New York-10,Weather,Severe Weather/Transmission Interruption,2018-07-27 16:28:00,2018-07-27 16:33:00,2018,49,1,2.7625,95902.0,12519.0
New York-11,Physical/Security,Suspicious Activity,2018-08-31 18:34:00,2018-08-31 18:40:00,2018,43,1,2.1837606837606836,62127.0,6451.0
New York-12,Equipment/Operational,Transmission Interruption,2018-12-27 21:12:00,2018-12-27 21:16:00,2018,55,1,6.180555555555555,253191.0,67944.0
New York-13,Equipment/Operational,Fuel Supply Deficiency,2018-01-02 10:00:00,2018-02-12 08:00:00,2018,60,1,4.0392609699769055,451503.0,137473.0
New York-14,Physical/Security,Suspected Physical Attack,2018-05-07 10:30:00,2018-05-07 10:36:00,2018,50,1,3.7,120105.0,32746.0
New York-2,Physical/Security,Vandalism,2015-09-13 17:56:00,2015-09-13 20:37:00,2015,62,1,4.231628242074928,229136.0,21606.0
New York-3,Other/Unknown,Other,2015-12-05 19:22:00,2015-12-06 05:27:00,2015,62,1,7.636681077485866,944613.0,137473.0
New York-4,Equipment/Operational,Fuel Supply Deficiency,2016-05-31 07:30:00,2016-06-13 07:27:00,2016,62,1,3.803376906318083,374668.0,46288.0
New York-5,Equipment/Operational,Fuel Supply Deficiency,2016-09-08 08:30:00,2016-09-25 00:00:00,2016,62,1,5.945027372262774,452054.0,137473.0
New York-6,Physical/Security,Vandalism,2018-03-12 00:00:00,2018-04-06 11:00:00,2018,62,1,6.1688073394495415,735217.0,137473.0
New York-7,Weather,Severe Weather,2018-05-15 16:00:00,2018-05-15 16:00:00,2018,61,1,2.3498552821997105,234663.0,55387.0
New York-8,Weather,Severe Weather,2018-03-02 15:46:00,2018-03-04 19:46:00,2018,60,1,3.7311960542540072,539683.0,137473.0
New York-9,Physical/Security,Suspicious Activity,2018-06-27 14:30:00,2018-06-27 14:33:00,2018,54,1,2.0868320610687023,235176.0,137473.0
North Carolina-0,Physical/Security,Suspected Physical Attack - Vandalism,2014-12-01 10:44:00,2014-12-01 10:45:00,2014,99,1,5.203290870488322,610027.0,62541.0
North Carolina-1,Weather,Severe Weather - Winter,2015-02-16 21:00:00,2015-02-18 14:00:00,2015,99,1,5.348746758859118,605079.0,43378.0
North Carolina-10,Weather,Severe Weather,2018-12-09 08:41:00,2018-12-09 18:00:00,2018,98,1,8.719708029197081,1118876.0,245938.0
North Carolina-11,Weather,Severe Weather,2020-08-04 06:01:00,2020-08-06 15:30:00,2020,99,1,4.744869565217392,791044.0,245938.0
North Carolina-12,Weather,Severe Weather,2022-12-24 04:45:00,2022-12-24 15:45:00,2022,70,1,3.8539156626506026,502409.0,245938.0
North Carolina-13,Equipment/Operational,System Operations,2022-12-24 06:35:00,2022-12-24 16:10:00,2022,70,1,3.9638364779874213,502409.0,245938.0
North Carolina-14,Physical/Security,Actual Physical Attack/Vandalism,2022-03-17 12:59:00,2022-03-17 12:59:00,2022,31,1,2.3526785714285716,42212.0,11499.0
North Carolina-15,Weather,Severe Weather,2022-01-16 12:05:00,2022-01-17 08:45:00,2022,64,1,5.017605633802817,151657.0,18891.0
North Carolina-16,Physical/Security,Vandalism,2022-12-03 19:51:00,2022-12-03 19:51:00,2022,16,1,4.508620689655173,14089.0,2653.0
North Carolina-2,Weather,Severe Weather - Winter,2015-02-17 02:12:00,2015-02-18 16:00:00,2015,98,1,5.560223266745006,648361.0,65797.0
North Carolina-3,Weather,Severe Weather - Winter,2015-02-17 09:00:00,2015-02-18 23:00:00,2015,98,1,11.446482412060302,1129027.0,119303.0
North Carolina-4,Weather,Severe Weather - Winter,2015-02-18 15:00:00,2015-02-20 09:00:00,2015,99,1,9.861616161616162,1155958.0,114738.0
North Carolina-5,Weather,Severe Weather - Winter,2015-02-20 06:00:00,2015-02-20 10:00:00,2015,98,1,5.930575539568346,561027.0,95005.0
North Carolina-6,Weather,Severe Weather - Winter,2015-02-26 03:12:00,2015-02-26 20:00:00,2015,98,1,6.870463709677419,529220.0,95005.0
North Carolina-7,Weather,Severe Weather - Winter,2015-02-26 03:30:00,2015-02-27 12:00:00,2015,94,1,10.206066945606695,721919.0,92954.0
North Carolina-8,Weather,Severe Weather,2018-10-11 18:55:00,2018-10-12 12:00:00,2018,93,1,9.387829912023461,591064.0,92710.0
North Carolina-9,Weather,Severe Weather/Transmission Interruption,2018-12-09 03:35:00,2018-12-10 23:45:00,2018,92,1,8.798426150121065,691542.0,92710.0
North Dakota-0,Equipment/Operational,System Operations,2019-05-24 20:09:00,2019-05-25 14:23:00,2019,28,1,3.94811320754717,26230.0,9469.0
North Dakota-1,Equipment/Operational,Transmission Interruption,2019-12-11 13:27:00,2019-12-11 13:51:00,2019,29,1,4.703256302521009,32850.0,9469.0
North Dakota-2,Physical/Security,Vandalism,2019-08-13 00:00:00,2019-08-13 00:00:00,2019,25,1,5.328313253012048,36342.0,9469.0
North Dakota-3,Physical/Security,Vandalism,2019-06-11 15:11:00,2019-06-11 17:00:00,2019,17,1,0.9542682926829268,13095.0,1864.0
North Dakota-4,Physical/Security,Suspicious Activity,2020-04-19 01:14:00,2020-04-20 11:42:00,2020,2,1,1.125,7652.0,7447.0
North Dakota-5,Physical/Security,Vandalism,2020-06-26 16:20:00,2020-06-29 15:00:00,2020,16,1,3.0859375,16665.0,7934.0
Ohio-0,Weather,Severe Weather,2015-07-13 14:14:00,2015-07-16 06:00:00,2015,84,1,5.550069541029207,424121.0,59429.0
Ohio-1,Physical/Security,Vandalism,2015-11-01 11:53:00,2015-11-01 12:00:00,2015,87,1,8.873724489795919,526026.0,45694.0
Ohio-10,Physical/Security,Suspicious Activity,2020-12-25 18:51:00,2020-12-25 19:24:00,2020,57,1,3.010869565217391,90366.0,11027.0
Ohio-11,Physical/Security,Vandalism,2020-05-29 21:37:00,2020-05-30 04:29:00,2020,46,1,2.2024793388429753,65461.0,5532.0
Ohio-12,Equipment/Operational,Transmission Interruption,2020-08-19 01:27:00,2020-08-19 03:03:00,2020,32,1,1.6473214285714286,57430.0,10020.0
Ohio-2,Weather,Severe Weather,2017-11-05 19:35:00,2017-11-05 23:09:00,2017,88,1,8.404933814681106,699137.0,57698.0
Ohio-3,Equipment/Operational,System Operations,2018-09-28 18:58:00,2018-09-28 19:29:00,2018,88,1,7.692274305555555,716690.0,165305.0
Ohio-4,Equipment/Operational,System Operations,2018-10-01 12:44:00,2018-10-01 17:32:00,2018,82,1,2.6094632768361583,219723.0,39796.0
Ohio-5,Weather,Severe Weather,2018-11-15 05:38:00,2018-11-16 06:00:00,2018,81,1,5.194772344013491,356934.0,66555.0
Ohio-6,Equipment/Operational,System Operations,2018-08-28 23:41:00,2018-08-29 00:13:00,2018,86,1,4.959939148073023,459255.0,54942.0
Ohio-7,Equipment/Operational,System Operations,2019-12-05 16:48:00,2019-12-09 05:16:00,2019,85,1,5.5189125295508275,478428.0,54942.0
Ohio-8,Weather,Severe Weather/Transmission Interruption,2019-05-27 22:07:00,2019-05-28 03:00:00,2019,85,1,4.334495708154506,522909.0,54942.0
Ohio-9,Equipment/Operational,Transmission Interruption,2019-10-24 17:02:00,2019-10-24 17:09:00,2019,58,1,2.266566265060241,101047.0,9977.0
Oklahoma-0,Weather,Severe Weather,2015-11-28 06:00:00,2015-11-30 13:00:00,2015,75,1,4.311688311688312,315308.0,74442.0
Oklahoma-1,Weather,Severe Weather,2015-12-26 18:00:00,2015-12-30 06:00:00,2015,76,1,5.698988195615514,421690.0,74442.0
Oklahoma-10,Physical/Security,Actual Physical Attack,2019-12-07 06:10:00,2019-12-08 02:20:00,2019,8,1,1.1730769230769231,4863.0,1529.0
Oklahoma-11,Physical/Security,Actual Physical Attack,2019-12-11 20:53:00,2019-12-11 21:33:00,2019,9,1,2.0833333333333335,5726.0,1569.0
Oklahoma-2,Weather,Severe Weather,2015-12-27 17:00:00,2015-12-27 17:00:00,2015,73,1,4.5151715039577835,308483.0,74442.0
Oklahoma-3,Weather,Severe Weather,2015-12-27 23:38:00,2015-12-28 17:00:00,2015,73,1,3.8,288745.0,74442.0
Oklahoma-4,Weather,Severe Weather/Transmission Interruption,2019-06-16 03:25:00,2019-06-16 03:25:00,2019,74,1,4.415966386554622,290381.0,74442.0
