Time_UTC,growth_scenario,baseline_load_mw,dc_load_added_mw,total_load_with_dc_mw
2025-04-24 04:00:00,high,17198.61,383.3899999999994,17582.0
2025-04-24 05:00:00,high,16043.56,383.39999999999964,16426.96
2025-04-24 06:00:00,high,15022.13,383.40000000000146,15405.53
2025-04-24 07:00:00,high,14228.92,383.3899999999994,14612.31
2025-04-24 08:00:00,high,13707.51,383.39999999999964,14090.91
2025-04-24 09:00:00,high,13719.74,383.39999999999964,14103.14
2025-04-24 10:00:00,high,14209.73,383.39999999999964,14593.13
2025-04-24 11:00:00,high,14584.19,383.39999999999964,14967.59
2025-04-24 12:00:00,high,15412.2,383.3899999999994,15795.59
2025-04-24 13:00:00,high,15991.8,383.40000000000146,16375.2
2025-04-24 14:00:00,high,16588.11,383.3899999999994,16971.5
2025-04-24 15:00:00,high,17142.93,383.40000000000146,17526.33
2025-04-24 16:00:00,high,17644.79,383.3999999999978,18028.19
2025-04-24 17:00:00,high,17973.38,383.3999999999978,18356.78
2025-04-24 18:00:00,high,18387.19,383.40000000000146,18770.59
2025-04-24 19:00:00,high,18823.62,383.3899999999994,19207.01
2025-04-24 20:00:00,high,18961.92,383.39000000000306,19345.31
2025-04-24 21:00:00,high,18986.96,383.3899999999994,19370.35
2025-04-24 22:00:00,high,19113.13,383.3899999999994,19496.52
2025-04-24 23:00:00,high,18850.36,383.3899999999994,19233.75
2025-04-25 00:00:00,high,19694.75,383.3899999999994,20078.14
2025-04-25 01:00:00,high,18852.55,383.40000000000146,19235.95
2025-04-25 02:00:00,high,18477.04,383.3999999999978,18860.44
2025-04-25 03:00:00,high,17327.67,383.40000000000146,17711.07
2025-04-25 04:00:00,high,16088.94,383.39999999999964,16472.34
2025-04-25 05:00:00,high,14968.89,383.39000000000124,15352.28
2025-04-25 06:00:00,high,13953.91,383.39999999999964,14337.31
2025-04-25 07:00:00,high,13326.35,383.3899999999994,13709.74
2025-04-25 08:00:00,high,13146.81,383.39000000000124,13530.2
2025-04-25 09:00:00,high,13309.94,383.39999999999964,13693.34
2025-04-25 10:00:00,high,13773.66,383.3899999999994,14157.05
2025-04-25 11:00:00,high,14300.64,383.40000000000146,14684.04
2025-04-25 12:00:00,high,15100.33,383.39999999999964,15483.73
2025-04-25 13:00:00,high,15786.59,383.39999999999964,16169.99
2025-04-25 14:00:00,high,16631.13,383.3999999999978,17014.53
2025-04-25 15:00:00,high,17171.07,383.40000000000146,17554.47
2025-04-25 16:00:00,high,17229.64,383.40000000000146,17613.04
2025-04-25 17:00:00,high,17556.02,383.3999999999978,17939.42
2025-04-25 18:00:00,high,18103.71,383.40000000000146,18487.11
2025-04-25 19:00:00,high,18754.29,383.3899999999994,19137.68
2025-04-25 20:00:00,high,19299.3,383.40000000000146,19682.7
2025-04-25 21:00:00,high,19810.66,383.3899999999994,20194.05
2025-04-25 22:00:00,high,19964.1,383.39000000000306,20347.49
2025-04-25 23:00:00,high,19931.02,383.3999999999978,20314.42
2025-04-26 00:00:00,high,20003.31,383.3999999999978,20386.71
2025-04-26 01:00:00,high,18925.27,383.3899999999994,19308.66
2025-04-26 02:00:00,high,18466.34,383.3899999999994,18849.73
2025-04-26 03:00:00,high,17318.06,383.3999999999978,17701.46
2025-04-26 04:00:00,high,15972.55,383.40000000000146,16355.95
2025-04-26 05:00:00,high,14808.0,383.39999999999964,15191.4
2025-04-26 06:00:00,high,13900.74,383.39999999999964,14284.14
2025-04-26 07:00:00,high,13187.51,383.3899999999994,13570.9
2025-04-26 08:00:00,high,12801.04,383.3899999999994,13184.43
2025-04-26 09:00:00,high,12397.42,383.39999999999964,12780.82
2025-04-26 10:00:00,high,12202.32,383.39999999999964,12585.72
2025-04-26 11:00:00,high,12508.25,383.39999999999964,12891.65
2025-04-26 12:00:00,high,13155.34,383.3899999999994,13538.73
2025-04-26 13:00:00,high,13796.83,383.39999999999964,14180.23
2025-04-26 14:00:00,high,15124.87,383.39999999999964,15508.27
2025-04-26 15:00:00,high,16542.63,383.3899999999994,16926.02
2025-04-26 16:00:00,high,17815.6,383.40000000000146,18199.0
2025-04-26 17:00:00,high,18881.73,383.40000000000146,19265.13
2025-04-26 18:00:00,high,19941.28,383.40000000000146,20324.68
2025-04-26 19:00:00,high,20718.72,383.3999999999978,21102.12
2025-04-26 20:00:00,high,21435.61,383.3899999999994,21819.0
2025-04-26 21:00:00,high,21621.07,383.3899999999994,22004.46
2025-04-26 22:00:00,high,21224.37,383.40000000000146,21607.77
2025-04-26 23:00:00,high,20964.94,383.40000000000146,21348.34
2025-04-27 00:00:00,high,21648.73,383.40000000000146,22032.13
2025-04-27 01:00:00,high,21007.3,383.3899999999994,21390.69
2025-04-27 02:00:00,high,20610.66,383.40000000000146,20994.06
2025-04-27 03:00:00,high,19354.16,383.3899999999994,19737.55
2025-04-27 04:00:00,high,18025.14,383.40000000000146,18408.54
2025-04-27 05:00:00,high,16764.0,383.3899999999994,17147.39
2025-04-27 06:00:00,high,15532.27,383.3899999999994,15915.66
2025-04-27 07:00:00,high,14417.21,383.40000000000146,14800.61
2025-04-27 08:00:00,high,13961.35,383.3899999999994,14344.74
2025-04-27 09:00:00,high,13604.33,383.39999999999964,13987.73
2025-04-27 10:00:00,high,13415.5,383.3899999999994,13798.89
2025-04-27 11:00:00,high,13510.72,383.39000000000124,13894.11
2025-04-27 12:00:00,high,13843.7,383.3899999999994,14227.09
2025-04-27 13:00:00,high,14405.52,383.3899999999994,14788.91
2025-04-27 14:00:00,high,15200.06,383.39999999999964,15583.46
2025-04-27 15:00:00,high,16005.16,383.40000000000146,16388.56
2025-04-27 16:00:00,high,16655.0,383.40000000000146,17038.4
2025-04-27 17:00:00,high,17088.42,383.39000000000306,17471.81
2025-04-27 18:00:00,high,17829.1,383.39000000000306,18212.49
2025-04-27 19:00:00,high,18724.5,383.40000000000146,19107.9
2025-04-27 20:00:00,high,19187.34,383.3899999999994,19570.73
2025-04-27 21:00:00,high,19125.54,383.3999999999978,19508.94
2025-04-27 22:00:00,high,19169.81,383.3999999999978,19553.21
2025-04-27 23:00:00,high,19288.61,383.3899999999994,19672.0
2025-04-28 00:00:00,high,20886.21,383.40000000000146,21269.61
2025-04-28 01:00:00,high,20490.04,383.3999999999978,20873.44
2025-04-28 02:00:00,high,20289.32,383.40000000000146,20672.72
2025-04-28 03:00:00,high,19156.99,383.3999999999978,19540.39
2025-04-28 04:00:00,high,17974.59,383.40000000000146,18357.99
2025-04-28 05:00:00,high,16871.52,383.3999999999978,17254.92
2025-04-28 06:00:00,high,15769.12,383.3899999999994,16152.51
2025-04-28 07:00:00,high,14887.17,383.39999999999964,15270.57
2025-04-28 08:00:00,high,14377.2,383.3899999999994,14760.59
2025-04-28 09:00:00,high,14435.87,383.39999999999964,14819.27
2025-04-28 10:00:00,high,14650.81,383.39999999999964,15034.21
2025-04-28 11:00:00,high,14980.85,383.3899999999994,15364.24
2025-04-28 12:00:00,high,15889.41,383.3899999999994,16272.8
2025-04-28 13:00:00,high,16861.55,383.40000000000146,17244.95
2025-04-28 14:00:00,high,17927.31,383.3999999999978,18310.71
2025-04-28 15:00:00,high,18947.93,383.40000000000146,19331.33
2025-04-28 16:00:00,high,20111.01,383.40000000000146,20494.41
2025-04-28 17:00:00,high,21440.58,383.3999999999978,21823.98
2025-04-28 18:00:00,high,22278.13,383.3899999999994,22661.52
2025-04-28 19:00:00,high,22921.35,383.40000000000146,23304.75
2025-04-28 20:00:00,high,23428.53,383.3899999999994,23811.92
2025-04-28 21:00:00,high,23523.02,383.3899999999994,23906.41
2025-04-28 22:00:00,high,23436.43,383.40000000000146,23819.83
2025-04-28 23:00:00,high,22620.86,383.3999999999978,23004.26
2025-04-29 00:00:00,high,22366.76,383.40000000000146,22750.16
2025-04-29 01:00:00,high,21369.59,383.3899999999994,21752.98
2025-04-29 02:00:00,high,20846.07,383.40000000000146,21229.47
2025-04-29 03:00:00,high,19421.89,383.3899999999994,19805.28
2025-04-29 04:00:00,high,17885.28,383.40000000000146,18268.68
2025-04-29 05:00:00,high,16380.6,383.39999999999964,16764.0
2025-04-29 06:00:00,high,15063.09,383.3899999999994,15446.48
2025-04-29 07:00:00,high,14161.19,383.3899999999994,14544.58
2025-04-29 08:00:00,high,13525.79,383.39999999999964,13909.19
2025-04-29 09:00:00,high,13569.8,383.39000000000124,13953.19
2025-04-29 10:00:00,high,13910.17,383.39999999999964,14293.57
2025-04-29 11:00:00,high,14358.73,383.39000000000124,14742.12
2025-04-29 12:00:00,high,15430.66,383.39999999999964,15814.06
2025-04-29 13:00:00,high,16265.91,383.40000000000146,16649.31
2025-04-29 14:00:00,high,17014.89,383.40000000000146,17398.29
2025-04-29 15:00:00,high,17707.13,383.3999999999978,18090.53
2025-04-29 16:00:00,high,18548.09,383.40000000000146,18931.49
2025-04-29 17:00:00,high,19434.87,383.40000000000146,19818.27
2025-04-29 18:00:00,high,20253.46,383.3899999999994,20636.85
2025-04-29 19:00:00,high,20837.42,383.40000000000146,21220.82
2025-04-29 20:00:00,high,21225.67,383.40000000000146,21609.07
2025-04-29 21:00:00,high,21378.63,383.3899999999994,21762.02
2025-04-29 22:00:00,high,21267.83,383.3999999999978,21651.23
2025-04-29 23:00:00,high,20818.03,383.3899999999994,21201.42
2025-04-30 00:00:00,high,21301.33,383.3899999999994,21684.72
2025-04-30 01:00:00,high,20069.76,383.39000000000306,20453.15
2025-04-30 02:00:00,high,19519.94,383.39000000000306,19903.33
2025-04-30 03:00:00,high,18215.09,383.40000000000146,18598.49
2025-04-30 04:00:00,high,16835.02,383.3999999999978,17218.42
2025-04-30 05:00:00,high,15610.48,383.39000000000124,15993.87
2025-04-30 06:00:00,high,14522.21,383.40000000000146,14905.61
2025-04-30 07:00:00,high,13691.04,383.39999999999964,14074.44
2025-04-30 08:00:00,high,13274.4,383.39000000000124,13657.79
2025-04-30 09:00:00,high,13325.21,383.40000000000146,13708.61
2025-04-30 10:00:00,high,13700.08,383.39999999999964,14083.48
2025-04-30 11:00:00,high,14217.75,383.39999999999964,14601.15
2025-04-30 12:00:00,high,15523.5,383.39999999999964,15906.9
2025-04-30 13:00:00,high,16412.56,383.3999999999978,16795.96
2025-04-30 14:00:00,high,17336.54,383.3999999999978,17719.94
2025-04-30 15:00:00,high,18003.81,383.3999999999978,18387.21
2025-04-30 16:00:00,high,18803.89,383.40000000000146,19187.29
2025-04-30 17:00:00,high,20031.64,383.40000000000146,20415.04
2025-04-30 18:00:00,high,21092.71,383.40000000000146,21476.11
2025-04-30 19:00:00,high,21830.39,383.40000000000146,22213.79
2025-04-30 20:00:00,high,22141.86,383.3899999999994,22525.25
2025-04-30 21:00:00,high,22090.67,383.40000000000146,22474.07
2025-04-30 22:00:00,high,21871.41,383.40000000000146,22254.81
2025-04-30 23:00:00,high,21468.61,383.3999999999978,21852.01
2025-05-01 00:00:00,high,22106.28,383.40000000000146,22489.68
2025-05-01 01:00:00,high,21373.65,383.3999999999978,21757.05
2025-05-01 02:00:00,high,20991.42,383.40000000000146,21374.82
2025-05-01 03:00:00,high,19668.94,383.40000000000146,20052.34
2025-05-01 04:00:00,high,18261.88,383.3999999999978,18645.28
2025-05-01 05:00:00,high,17000.17,383.39000000000306,17383.56
2025-05-01 06:00:00,high,15876.63,383.40000000000146,16260.03
2025-05-01 07:00:00,high,14980.72,383.39000000000124,15364.11
2025-05-01 08:00:00,high,14380.68,383.3899999999994,14764.07
2025-05-01 09:00:00,high,14192.56,383.39999999999964,14575.96
2025-05-01 10:00:00,high,14355.83,383.3899999999994,14739.22
2025-05-01 11:00:00,high,14729.57,383.3899999999994,15112.96
2025-05-01 12:00:00,high,15794.42,383.39999999999964,16177.82
2025-05-01 13:00:00,high,16395.87,383.40000000000146,16779.27
2025-05-01 14:00:00,high,16951.43,383.40000000000146,17334.83
2025-05-01 15:00:00,high,17543.68,383.40000000000146,17927.08
2025-05-01 16:00:00,high,18062.24,383.3999999999978,18445.64
2025-05-01 17:00:00,high,18588.11,383.3899999999994,18971.5
2025-05-01 18:00:00,high,19583.22,383.3999999999978,19966.62
2025-05-01 19:00:00,high,20231.29,383.3999999999978,20614.69
2025-05-01 20:00:00,high,20525.11,383.3999999999978,20908.51
2025-05-01 21:00:00,high,20944.0,383.3899999999994,21327.39
2025-05-01 22:00:00,high,21115.51,383.39000000000306,21498.9
2025-05-01 23:00:00,high,20955.03,383.40000000000146,21338.43
2025-05-02 00:00:00,high,21285.86,383.3899999999994,21669.25
2025-05-02 01:00:00,high,20642.73,383.40000000000146,21026.13
2025-05-02 02:00:00,high,20218.7,383.3899999999994,20602.09
2025-05-02 03:00:00,high,19047.11,383.3999999999978,19430.51
2025-05-02 04:00:00,high,17880.31,383.3899999999994,18263.7
2025-05-02 05:00:00,high,16814.27,383.3999999999978,17197.67
2025-05-02 06:00:00,high,15841.46,383.40000000000146,16224.86
2025-05-02 07:00:00,high,15125.84,383.39999999999964,15509.24
2025-05-02 08:00:00,high,14622.43,383.39999999999964,15005.83
2025-05-02 09:00:00,high,14704.91,383.3899999999994,15088.3
2025-05-02 10:00:00,high,15092.29,383.3899999999994,15475.68
2025-05-02 11:00:00,high,15440.98,383.39999999999964,15824.38
2025-05-02 12:00:00,high,16075.36,383.3999999999978,16458.76
2025-05-02 13:00:00,high,16623.87,383.40000000000146,17007.27
2025-05-02 14:00:00,high,17180.91,383.3899999999994,17564.3
2025-05-02 15:00:00,high,17709.75,383.40000000000146,18093.15
2025-05-02 16:00:00,high,18115.48,383.3899999999994,18498.87
2025-05-02 17:00:00,high,18446.88,383.3999999999978,18830.28
2025-05-02 18:00:00,high,18773.19,383.39000000000306,19156.58
2025-05-02 19:00:00,high,19091.12,383.40000000000146,19474.52
2025-05-02 20:00:00,high,19523.62,383.40000000000146,19907.02
2025-05-02 21:00:00,high,19611.72,383.3999999999978,19995.12
2025-05-02 22:00:00,high,19420.43,383.40000000000146,19803.83
2025-05-02 23:00:00,high,19246.1,383.40000000000146,19629.5
2025-05-03 00:00:00,high,18232.11,383.3999999999978,18615.51
2025-05-03 01:00:00,high,18182.38,383.3899999999994,18565.77
2025-05-03 02:00:00,high,17994.87,383.3899999999994,18378.26
2025-05-03 03:00:00,high,16990.21,383.40000000000146,17373.61
2025-05-03 04:00:00,high,15797.98,383.39000000000124,16181.37
2025-05-03 05:00:00,high,14764.78,383.39999999999964,15148.18
2025-05-03 06:00:00,high,13785.66,383.3899999999994,14169.05
2025-05-03 07:00:00,high,12874.51,383.3899999999994,13257.9
2025-05-03 08:00:00,high,12487.06,383.39999999999964,12870.46
2025-05-03 09:00:00,high,12264.01,383.39999999999964,12647.41
2025-05-03 10:00:00,high,12113.8,383.40000000000146,12497.2
2025-05-03 11:00:00,high,12422.99,383.39999999999964,12806.39
2025-05-03 12:00:00,high,13450.0,383.39999999999964,13833.4
2025-05-03 13:00:00,high,14179.7,383.39999999999964,14563.1
2025-05-03 14:00:00,high,14886.94,383.39999999999964,15270.34
2025-05-03 15:00:00,high,15493.56,383.39999999999964,15876.96
2025-05-03 16:00:00,high,15770.07,383.39999999999964,16153.47
2025-05-03 17:00:00,high,16021.71,383.40000000000146,16405.11
2025-05-03 18:00:00,high,16050.48,383.3899999999994,16433.87
2025-05-03 19:00:00,high,16031.25,383.40000000000146,16414.65
2025-05-03 20:00:00,high,15942.29,383.39999999999964,16325.69
2025-05-03 21:00:00,high,16059.94,383.39999999999964,16443.34
2025-05-03 22:00:00,high,15920.51,383.3899999999994,16303.9
2025-05-03 23:00:00,high,15728.05,383.40000000000146,16111.45
2025-05-04 00:00:00,high,17333.3,383.3899999999994,17716.69
2025-05-04 01:00:00,high,16780.15,383.3899999999994,17163.54
2025-05-04 02:00:00,high,16783.85,383.40000000000146,17167.25
2025-05-04 03:00:00,high,15893.56,383.39000000000124,16276.95
2025-05-04 04:00:00,high,14959.24,383.39999999999964,15342.64
2025-05-04 05:00:00,high,14053.35,383.39999999999964,14436.75
2025-05-04 06:00:00,high,13191.15,383.39000000000124,13574.54
2025-05-04 07:00:00,high,12620.38,383.40000000000146,13003.78
2025-05-04 08:00:00,high,12372.02,383.39999999999964,12755.42
2025-05-04 09:00:00,high,12219.58,383.3899999999994,12602.97
2025-05-04 10:00:00,high,12291.73,383.39999999999964,12675.13
2025-05-04 11:00:00,high,12694.47,383.39000000000124,13077.86
2025-05-04 12:00:00,high,13619.69,383.3899999999994,14003.08
2025-05-04 13:00:00,high,14247.26,383.39999999999964,14630.66
2025-05-04 14:00:00,high,14673.72,383.40000000000146,15057.12
2025-05-04 15:00:00,high,15024.7,383.39999999999964,15408.1
2025-05-04 16:00:00,high,15385.76,383.3899999999994,15769.15
2025-05-04 17:00:00,high,15889.74,383.3899999999994,16273.13
2025-05-04 18:00:00,high,16525.66,383.40000000000146,16909.06
2025-05-04 19:00:00,high,17100.34,383.40000000000146,17483.74
2025-05-04 20:00:00,high,17619.79,383.3999999999978,18003.19
2025-05-04 21:00:00,high,18307.17,383.40000000000146,18690.57
2025-05-04 22:00:00,high,18762.73,383.40000000000146,19146.13
2025-05-04 23:00:00,high,18615.51,383.40000000000146,18998.91
2025-05-05 00:00:00,high,20793.96,383.40000000000146,21177.36
2025-05-05 01:00:00,high,19769.25,383.40000000000146,20152.65
2025-05-05 02:00:00,high,19296.7,383.3999999999978,19680.1
2025-05-05 03:00:00,high,17866.66,383.40000000000146,18250.06
2025-05-05 04:00:00,high,16625.04,383.3999999999978,17008.44
2025-05-05 05:00:00,high,15494.54,383.3899999999994,15877.93
2025-05-05 06:00:00,high,14483.88,383.39000000000124,14867.27
2025-05-05 07:00:00,high,13726.31,383.39999999999964,14109.71
2025-05-05 08:00:00,high,13317.14,383.39000000000124,13700.53
2025-05-05 09:00:00,high,13413.33,383.39999999999964,13796.73
2025-05-05 10:00:00,high,13808.43,383.3899999999994,14191.82
2025-05-05 11:00:00,high,14480.9,383.39000000000124,14864.29
2025-05-05 12:00:00,high,15889.19,383.3899999999994,16272.58
2025-05-05 13:00:00,high,16721.18,383.40000000000146,17104.58
2025-05-05 14:00:00,high,17379.97,383.3999999999978,17763.37
2025-05-05 15:00:00,high,18047.47,383.3999999999978,18430.87
2025-05-05 16:00:00,high,18655.75,383.3899999999994,19039.14
2025-05-05 17:00:00,high,19074.74,383.3999999999978,19458.14
2025-05-05 18:00:00,high,19613.93,383.3899999999994,19997.32
2025-05-05 19:00:00,high,20189.01,383.40000000000146,20572.41
2025-05-05 20:00:00,high,20584.56,383.3999999999978,20967.96
2025-05-05 21:00:00,high,20785.63,383.3999999999978,21169.03
2025-05-05 22:00:00,high,21002.01,383.40000000000146,21385.41
2025-05-05 23:00:00,high,20812.58,383.3999999999978,21195.98
2025-05-06 00:00:00,high,21672.43,383.40000000000146,22055.83
2025-05-06 01:00:00,high,20392.04,383.3999999999978,20775.44
2025-05-06 02:00:00,high,19890.01,383.40000000000146,20273.41
2025-05-06 03:00:00,high,18506.12,383.3899999999994,18889.51
2025-05-06 04:00:00,high,17209.33,383.3999999999978,17592.73
2025-05-06 05:00:00,high,16013.36,383.3999999999978,16396.76
2025-05-06 06:00:00,high,14904.51,383.39999999999964,15287.91
2025-05-06 07:00:00,high,14079.38,383.40000000000146,14462.78
2025-05-06 08:00:00,high,13685.71,383.39000000000124,14069.1
2025-05-06 09:00:00,high,13664.6,383.39999999999964,14048.0
2025-05-06 10:00:00,high,14104.33,383.3899999999994,14487.72
2025-05-06 11:00:00,high,14799.51,383.39999999999964,15182.91
2025-05-06 12:00:00,high,16066.29,383.3899999999994,16449.68
2025-05-06 13:00:00,high,16967.74,383.3999999999978,17351.14
2025-05-06 14:00:00,high,18051.98,383.40000000000146,18435.38
2025-05-06 15:00:00,high,18928.26,383.40000000000146,19311.66
2025-05-06 16:00:00,high,20209.83,383.3899999999994,20593.22
2025-05-06 17:00:00,high,21359.18,383.3899999999994,21742.57
2025-05-06 18:00:00,high,22310.21,383.40000000000146,22693.61
2025-05-06 19:00:00,high,23119.28,383.40000000000146,23502.68
2025-05-06 20:00:00,high,23730.18,383.3899999999994,24113.57
2025-05-06 21:00:00,high,24156.9,383.3999999999978,24540.3
2025-05-06 22:00:00,high,24197.28,383.3899999999994,24580.67
2025-05-06 23:00:00,high,23969.23,383.40000000000146,24352.63
2025-05-07 00:00:00,high,23731.55,383.3899999999994,24114.94
2025-05-07 01:00:00,high,22644.84,383.40000000000146,23028.24
2025-05-07 02:00:00,high,22103.14,383.40000000000146,22486.54
2025-05-07 03:00:00,high,20580.64,383.3899999999994,20964.03
2025-05-07 04:00:00,high,18995.02,383.3999999999978,19378.42
2025-05-07 05:00:00,high,17530.5,383.3899999999994,17913.89
2025-05-07 06:00:00,high,16178.03,383.3899999999976,16561.42
2025-05-07 07:00:00,high,15156.02,383.3899999999994,15539.41
2025-05-07 08:00:00,high,14626.88,383.39000000000124,15010.27
2025-05-07 09:00:00,high,14553.86,383.39999999999964,14937.26
2025-05-07 10:00:00,high,14932.46,383.40000000000146,15315.86
2025-05-07 11:00:00,high,15359.7,383.3899999999994,15743.09
2025-05-07 12:00:00,high,16290.85,383.39999999999964,16674.25
2025-05-07 13:00:00,high,17378.05,383.40000000000146,17761.45
2025-05-07 14:00:00,high,18485.86,383.3999999999978,18869.26
2025-05-07 15:00:00,high,19424.71,383.3899999999994,19808.1
2025-05-07 16:00:00,high,20426.16,383.3899999999994,20809.55
2025-05-07 17:00:00,high,21551.88,383.3899999999994,21935.27
2025-05-07 18:00:00,high,22319.68,383.40000000000146,22703.08
2025-05-07 19:00:00,high,22469.53,383.40000000000146,22852.93
2025-05-07 20:00:00,high,22148.77,383.3999999999978,22532.17
2025-05-07 21:00:00,high,22045.0,383.40000000000146,22428.4
2025-05-07 22:00:00,high,21825.25,383.3899999999994,22208.64
2025-05-07 23:00:00,high,21384.36,383.3899999999994,21767.75
2025-05-08 00:00:00,high,21256.29,383.3899999999994,21639.68
2025-05-08 01:00:00,high,20712.6,383.40000000000146,21096.0
2025-05-08 02:00:00,high,20288.97,383.3999999999978,20672.37
2025-05-08 03:00:00,high,18856.29,383.3899999999994,19239.68
2025-05-08 04:00:00,high,17491.64,383.40000000000146,17875.04
2025-05-08 05:00:00,high,16178.13,383.39999999999964,16561.53
2025-05-08 06:00:00,high,15020.57,383.39999999999964,15403.97
2025-05-08 07:00:00,high,14215.98,383.39999999999964,14599.38
2025-05-08 08:00:00,high,13867.82,383.3899999999994,14251.21
2025-05-08 09:00:00,high,13968.46,383.39000000000124,14351.85
2025-05-08 10:00:00,high,14419.85,383.39999999999964,14803.25
2025-05-08 11:00:00,high,14945.54,383.39999999999964,15328.94
2025-05-08 12:00:00,high,15835.56,383.39999999999964,16218.96
2025-05-08 13:00:00,high,16582.05,383.3899999999994,16965.44
2025-05-08 14:00:00,high,17351.45,383.3999999999978,17734.85
2025-05-08 15:00:00,high,17929.22,383.3999999999978,18312.62
2025-05-08 16:00:00,high,18402.38,383.3899999999994,18785.77
2025-05-08 17:00:00,high,18903.81,383.3999999999978,19287.21
2025-05-08 18:00:00,high,19247.86,383.3999999999978,19631.26
2025-05-08 19:00:00,high,19388.85,383.40000000000146,19772.25
2025-05-08 20:00:00,high,19635.37,383.40000000000146,20018.77
2025-05-08 21:00:00,high,19769.99,383.3899999999994,20153.38
2025-05-08 22:00:00,high,19704.72,383.3999999999978,20088.12
2025-05-08 23:00:00,high,19484.18,383.40000000000146,19867.58
2025-05-09 00:00:00,high,20212.38,383.3999999999978,20595.78
2025-05-09 01:00:00,high,19392.39,383.3899999999994,19775.78
2025-05-09 02:00:00,high,19149.19,383.40000000000146,19532.59
2025-05-09 03:00:00,high,17795.79,383.3999999999978,18179.19
2025-05-09 04:00:00,high,16692.11,383.3999999999978,17075.51
2025-05-09 05:00:00,high,15600.2,383.3899999999994,15983.59
2025-05-09 06:00:00,high,14574.99,383.39999999999964,14958.39
2025-05-09 07:00:00,high,13842.15,383.39999999999964,14225.55
2025-05-09 08:00:00,high,13507.48,383.39999999999964,13890.88
2025-05-09 09:00:00,high,13696.54,383.39999999999964,14079.94
2025-05-09 10:00:00,high,14127.4,383.39999999999964,14510.8
2025-05-09 11:00:00,high,14781.28,383.39999999999964,15164.68
2025-05-09 12:00:00,high,15830.02,383.39999999999964,16213.42
2025-05-09 13:00:00,high,16489.73,383.40000000000146,16873.13
2025-05-09 14:00:00,high,17130.06,383.3999999999978,17513.46
2025-05-09 15:00:00,high,17629.78,383.3899999999994,18013.17
2025-05-09 16:00:00,high,18083.16,383.3899999999994,18466.55
2025-05-09 17:00:00,high,18447.03,383.3899999999994,18830.42
2025-05-09 18:00:00,high,18844.8,383.3899999999994,19228.19
2025-05-09 19:00:00,high,19024.95,383.3999999999978,19408.35
2025-05-09 20:00:00,high,19308.12,383.40000000000146,19691.52
2025-05-09 21:00:00,high,19690.45,383.3999999999978,20073.85
2025-05-09 22:00:00,high,19852.64,383.40000000000146,20236.04
2025-05-09 23:00:00,high,19658.42,383.39000000000306,20041.81
2025-05-10 00:00:00,high,19050.37,383.3899999999994,19433.76
2025-05-10 01:00:00,high,18481.02,383.3999999999978,18864.42
2025-05-10 02:00:00,high,18175.68,383.40000000000146,18559.08
2025-05-10 03:00:00,high,17042.75,383.3899999999994,17426.14
2025-05-10 04:00:00,high,15887.79,383.3899999999994,16271.18
2025-05-10 05:00:00,high,14882.72,383.39000000000124,15266.11
2025-05-10 06:00:00,high,13999.32,383.39999999999964,14382.72
2025-05-10 07:00:00,high,13349.23,383.39999999999964,13732.63
2025-05-10 08:00:00,high,13071.32,383.39999999999964,13454.72
2025-05-10 09:00:00,high,12926.33,383.3899999999994,13309.72
2025-05-10 10:00:00,high,12982.46,383.39000000000124,13365.85
2025-05-10 11:00:00,high,13292.36,383.39999999999964,13675.76
2025-05-10 12:00:00,high,13714.91,383.3899999999994,14098.3
2025-05-10 13:00:00,high,14341.78,383.39999999999964,14725.18
2025-05-10 14:00:00,high,15226.6,383.3899999999994,15609.99
2025-05-10 15:00:00,high,16109.53,383.3899999999976,16492.92
2025-05-10 16:00:00,high,16930.98,383.3899999999994,17314.37
2025-05-10 17:00:00,high,18167.41,383.3899999999994,18550.8
2025-05-10 18:00:00,high,19286.4,383.3999999999978,19669.8
2025-05-10 19:00:00,high,20156.63,383.3899999999994,20540.02
2025-05-10 20:00:00,high,20826.65,383.3999999999978,21210.05
2025-05-10 21:00:00,high,21252.08,383.3999999999978,21635.48
2025-05-10 22:00:00,high,21218.63,383.3999999999978,21602.03
2025-05-10 23:00:00,high,20879.95,383.3999999999978,21263.35
2025-05-11 00:00:00,high,21253.94,383.40000000000146,21637.34
2025-05-11 01:00:00,high,20476.43,383.40000000000146,20859.83
2025-05-11 02:00:00,high,19867.56,383.3999999999978,20250.96
2025-05-11 03:00:00,high,18435.84,383.40000000000146,18819.24
2025-05-11 04:00:00,high,17006.95,383.3899999999994,17390.34
2025-05-11 05:00:00,high,15683.85,383.39999999999964,16067.25
2025-05-11 06:00:00,high,14629.21,383.40000000000146,15012.61
2025-05-11 07:00:00,high,13927.44,383.3899999999994,14310.83
2025-05-11 08:00:00,high,13515.45,383.39999999999964,13898.85
2025-05-11 09:00:00,high,13134.5,383.3899999999994,13517.89
2025-05-11 10:00:00,high,13081.01,383.39999999999964,13464.41
2025-05-11 11:00:00,high,13325.34,383.39999999999964,13708.74
2025-05-11 12:00:00,high,13969.51,383.3899999999994,14352.9
2025-05-11 13:00:00,high,15066.36,383.3899999999994,15449.75
2025-05-11 14:00:00,high,16376.7,383.3999999999978,16760.1
2025-05-11 15:00:00,high,17685.87,383.3899999999994,18069.26
2025-05-11 16:00:00,high,18928.72,383.3899999999994,19312.11
2025-05-11 17:00:00,high,20200.82,383.40000000000146,20584.22
