,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
60,-1.1308203395479755,-1.1308203395479752,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1244611935900979,-1.1333381508392704,-1.1369822088041555,-1.1350752031534754,-1.1368651723862193,-1.1332088465223737,-1.1332527130536172,-1.1370380157299025,-1.1350467033745493,-1.1369822088041555,-1.136483480833326,-1.136952948556708,-1.136623505832967,-1.1369529485567078,-1.1357549697344527
61,-1.1308203395479755,-1.1308203395479752,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1244611935900979,-1.1333381508392704,-1.1251183767660244,-1.1350752031534754,-1.1369529485567078,-1.136982208804156,-1.1251183767660244,-1.136982208804156,-1.137185484753618,-1.1347898148091053,-1.1361971694515856,-1.1368651723862193,-1.1350752031534754,-1.1369822088041555,-1.1370380157299025
62,-1.1331152717806328,-1.116651162745699,-1.1165316745536307,-1.136982208804156,-1.1333381508392704,-1.1263201371879286,-1.1333381508392704,-1.1351110886305316,-1.1370380157299025,-1.1370380157299025,-1.1331640809105281,-1.1251183767660244,-1.1350752031534759,-1.1346192957457395,-1.1370380157299025,-1.1372625492981558,-1.1368639348554233,-1.1369822088041555,-1.1370380157299025,-1.1350460173974661
63,-1.1331152717806328,-1.136982208804156,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1279946843299598,-1.1363087484255667,-1.1350752031534754,-1.1369822088041555,-1.1369525998611127,-1.1351110886305316,-1.1251183767660244,-1.1350467033745493,-1.1357549697344524,-1.135495905786377,-1.1370090984810064,-1.1340485730872787,-1.136952248519961,-1.1361675911737428,-1.136569908330046
64,-1.1308203395479755,-1.1308203395479752,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1244611935900979,-1.1370380157299025,-1.1350467033745493,-1.136982208804156,-1.1369525998611127,-1.1332527130536172,-1.1350752031534759,-1.1368623723486102,-1.1350752031534757,-1.1369223512525812,-1.137146161384392,-1.1350752031534754,-1.1370380157299025,-1.1370380157299025,-1.136952948556708
65,-1.1308203395479755,-1.1308203395479752,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1244611935900979,-1.1333381508392704,-1.1350467033745493,-1.1370380157299027,-1.1370380157299025,-1.1351888294620422,-1.1350752031534757,-1.1369529485567078,-1.134269554894781,-1.1365029378758582,-1.136952948556708,-1.1372625492981558,-1.1368651723862193,-1.1370380157299025,-1.1346192957457395
66,-1.1228152255932504,-1.116651162745699,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1263200259514017,-1.1332088465223737,-1.1350752031534754,-1.1370380157299025,-1.1370380157299025,-1.1332527130536172,-1.1349612084908032,-1.1368651723862193,-1.1349584646896531,-1.1363087484255667,-1.1372625492981558,-1.137156303224025,-1.1350752031534759,-1.1369822088041557,-1.1333381508392704
67,-1.1331152717806328,-1.1308203395479752,-1.1161732846536578,-1.1349079218644864,-1.1333381508392704,-1.1263201371879286,-1.1370380157299025,-1.1346192957457395,-1.1370380157299025,-1.1370380157299025,-1.1332527130536172,-1.1251183767660244,-1.1369223512525812,-1.1367186714655317,-1.1370380157299025,-1.1368651723862193,-1.1369209705925878,-1.1370380157299027,-1.1372133903965913,-1.1350752031534759
68,-1.1308203395479755,-1.1308203395479752,-1.1165316745536307,-1.1369822088041555,-1.1333381508392704,-1.1244611935900979,-1.1370380157299025,-1.1346083222559262,-1.1370380157299025,-1.1370380157299025,-1.1332088465223737,-1.1251183767660244,-1.1370090984810064,-1.1350752031534757,-1.1367364527000243,-1.1368651723862193,-1.1370090984810064,-1.1369822088041557,-1.1370380157299025,-1.1346192957457395
69,-1.1331152717806328,-1.1308203395479752,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1263200259514017,-1.1370380157299025,-1.1350752031534759,-1.136982208804156,-1.1365141362763618,-1.1332088465223737,-1.1349612084908032,-1.1368651723862193,-1.1350467033745493,-1.1370380157299025,-1.1372625492981558,-1.1368651723862193,-1.1372133903965913,-1.136652753211223,-1.1346192957457395
70,-1.1331152717806328,-1.1308203395479752,-1.1165316745536307,-1.136982208804156,-1.1370380157299025,-1.1279946843299598,-1.1354017970874424,-1.1346192957457395,-1.1370380157299025,-1.1372625492981558,-1.1332527130536172,-1.1310986770841034,-1.136952948556708,-1.137185484753618,-1.1370380157299025,-1.1372334511830848,-1.1369529485567078,-1.1370380157299025,-1.1370380157299025,-1.136982208804156
71,-1.1308203395479755,-1.136982208804156,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1244611935900979,-1.1333381508392704,-1.1350752031534754,-1.1350752031534754,-1.1325977140421633,-1.1332088465223737,-1.1349612084908032,-1.1365141362763618,-1.1357549697344524,-1.136575430107151,-1.1369822088041555,-1.136952248519961,-1.1349079218644862,-1.1370380157299025,-1.1351888294620422
72,-1.1308203395479755,-1.116651162745699,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1244611935900979,-1.1251183767660244,-1.1350752031534754,-1.1369529485567078,-1.1370380157299025,-1.1331640809105281,-1.1333381508392704,-1.1350752031534757,-1.1350752031534757,-1.1369223512525812,-1.1346083222559262,-1.1372332781000503,-1.1371454690792984,-1.1372625492981558,-1.1369822088041557
73,-1.1308203395479755,-1.116651162745699,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1263201371879286,-1.1333381508392704,-1.1350752031534759,-1.1363087484255667,-1.1351110886305313,-1.1332088465223737,-1.1251183767660244,-1.1370087533025255,-1.1357549697344527,-1.1368651723862193,-1.1361971694515853,-1.1368639348554233,-1.136865172386219,-1.1368637776583208,-1.1333381508392704
74,-1.1331152717806328,-1.116651162745699,-1.1161732846536578,-1.136982208804156,-1.1333381508392704,-1.1244611935900979,-1.1349612084908032,-1.1369822088041555,-1.1370380157299025,-1.136569908330046,-1.136982208804156,-1.1350752031534759,-1.1367188940075375,-1.1346083222559262,-1.1372133903965913,-1.1372625492981558,-1.1369529485567078,-1.1366234189548854,-1.1370380157299025,-1.1363087484255667
75,-1.1308203395479755,-1.116651162745699,-1.1305517189143464,-1.1349079218644864,-1.1333381508392704,-1.1244611935900979,-1.1332527130536172,-1.1350752031534754,-1.1349079218644862,-1.1365085582364274,-1.1351667561551897,-1.1350467033745493,-1.1368651723862193,-1.1350752031534757,-1.1354973110960869,-1.1363998834518823,-1.1363087484255672,-1.136982208804156,-1.1370380157299025,-1.1369223512525812
76,-1.1308203395479755,-1.116651162745699,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1244611935900979,-1.1372334511830848,-1.1350752031534754,-1.1369822088041555,-1.137185484753618,-1.1332088465223737,-1.1251183767660244,-1.136575430107151,-1.134269554894781,-1.1370380157299025,-1.1368352145972194,-1.1372625492981558,-1.1372625492981558,-1.1370380157299025,-1.1370380157299023
77,-1.1308203395479755,-1.116651162745699,-1.1161732846536578,-1.136982208804156,-1.1333381508392704,-1.1244611935900979,-1.1363087484255667,-1.1350752031534759,-1.1370380157299025,-1.136652753211223,-1.1295164237239232,-1.1251183767660244,-1.1368352145972196,-1.1357549697344524,-1.1344127087118068,-1.1364862690311468,-1.1372334511830848,-1.1366228057962195,-1.1347898148091053,-1.1348783939472218
78,-1.1308203395479755,-1.1308203395479752,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1263201371879286,-1.1333381508392704,-1.1251183767660244,-1.1350752031534754,-1.1344916288009181,-1.1332088465223737,-1.1350752031534759,-1.1349612084908032,-1.1357549697344524,-1.1369822088041557,-1.136952948556708,-1.1350752031534757,-1.1372133903965913,-1.1369525998611127,-1.1351888294620422
79,-1.1331152717806328,-1.1308203395479752,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1244611935900979,-1.1251183767660244,-1.1350467033745493,-1.137008753302525,-1.1368637776583208,-1.1332088465223737,-1.1251183767660244,-1.136575430107151,-1.1366235058329668,-1.1370687631948022,-1.1369522485199606,-1.136920970592588,-1.1370380157299025,-1.1372625492981558,-1.1354017970874424
80,-1.1228152255932504,-1.116651162745699,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1263201371879286,-1.1251183767660244,-1.1350752031534754,-1.1350752031534754,-1.1351110886305313,-1.1355493525526386,-1.1333381508392704,-1.136952948556708,-1.1333381508392704,-1.1370380157299025,-1.1361679398693383,-1.1346192957457395,-1.1369181705549791,-1.1371854847536176,-1.136575430107151
81,-1.1308203395479755,-1.116651162745699,-1.1305517189143464,-1.1349079218644864,-1.1333381508392704,-1.1263201371879286,-1.1372334511830848,-1.1350752031534759,-1.1370380157299025,-1.1369529485567078,-1.136982208804156,-1.1310986770841034,-1.1370380157299025,-1.1357549697344524,-1.1365141362763618,-1.1369529485567078,-1.1368366091318993,-1.1361971694515853,-1.1370380157299025,-1.1368651723862193
82,-1.1331152717806328,-1.116651162745699,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1263197836232788,-1.1370380157299025,-1.1350467033745493,-1.1369822088041555,-1.1372625492981558,-1.1295164237239232,-1.1251183767660244,-1.1349612084908032,-1.1350752031534757,-1.137185484753618,-1.1346192957457395,-1.1370090984810064,-1.1370380157299025,-1.1369525998611127,-1.1332527130536172
83,-1.1308203395479755,-1.1308203395479752,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1263200259514017,-1.1370380157299027,-1.1350460173974661,-1.1370380157299025,-1.1370380157299025,-1.1332088465223737,-1.1349612084908032,-1.1350752031534754,-1.1349612084908032,-1.1372625492981552,-1.1369822088041557,-1.1350752031534754,-1.1372625492981556,-1.1370380157299025,-1.1350752031534757
84,-1.1331152717806328,-1.116651162745699,-1.1368611189274211,-1.136982208804156,-1.1333381508392704,-1.1263201371879286,-1.1333381508392704,-1.1350752031534759,-1.1372625492981558,-1.1369822088041557,-1.1332088465223737,-1.1370380157299023,-1.136952948556708,-1.1364862690311466,-1.1368651723862193,-1.1350752031534757,-1.1363087484255672,-1.136652753211223,-1.1370380157299025,-1.1350752031534759
85,-1.1331152717806328,-1.116651162745699,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1244611935900979,-1.1370380157299025,-1.1350752031534759,-1.1349079218644862,-1.1370380157299025,-1.1331640809105281,-1.1310986770841034,-1.1372625492981558,-1.134269554894781,-1.1344333172762169,-1.1332527130536172,-1.1350460173974661,-1.1370380157299025,-1.1370380157299025,-1.1332527130536172
86,-1.1308203395479755,-1.116651162745699,-1.124460723234308,-1.1349079218644864,-1.1333381508392704,-1.1263201371879286,-1.1370380157299025,-1.1350467033745493,-1.1369822088041555,-1.1369822088041555,-1.1332088465223737,-1.1346192957457395,-1.1368623723486104,-1.1349584646896531,-1.136575430107151,-1.1369529485567078,-1.134269554894781,-1.1331640809105281,-1.1370380157299025,-1.136952948556708
87,-1.1308203395479755,-1.136982208804156,-1.124460723234308,-1.136982208804156,-1.1333381508392704,-1.1263197836232788,-1.1333381508392704,-1.1369822088041555,-1.1370380157299025,-1.1369525998611127,-1.136982208804156,-1.1251183767660244,-1.1369529485567083,-1.136952948556708,-1.1350752031534754,-1.1364862690311466,-1.1351888294620422,-1.1369822088041557,-1.1370380157299025,-1.1357549697344524
88,-1.1331152717806328,-1.1308203395479752,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1263200259514017,-1.1349612084908032,-1.1350752031534759,-1.1370090984810064,-1.1369529485567078,-1.136982208804156,-1.1310986770841034,-1.1365141362763618,-1.1350752031534754,-1.136502937875858,-1.1365141362763618,-1.1350460173974661,-1.136865172386219,-1.1372133903965913,-1.1363087484255667
89,-1.1308203395479755,-1.116651162745699,-1.1306995634582548,-1.136982208804156,-1.1333381508392704,-1.1263201371879286,-1.1349612084908032,-1.1365141362763618,-1.1369822088041555,-1.1343870053261964,-1.1332088465223737,-1.1251183767660244,-1.1370087533025255,-1.1332088465223737,-1.1367364527000243,-1.1371854847536176,-1.1367364527000243,-1.1369223512525812,-1.1370380157299025,-1.137146161384392
90,-1.1308203395479755,-1.1308203395479752,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1263201371879286,-1.1333381508392704,-1.1350467033745493,-1.1369822088041555,-1.1369529485567078,-1.1295164237239232,-1.1349612084908032,-1.1349584646896531,-1.1357549697344524,-1.1370380157299025,-1.1372625492981558,-1.1368651723862193,-1.1349079218644864,-1.1372625492981558,-1.1350752031534754
91,-1.1308203395479755,-1.136982208804156,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1244611935900979,-1.134269554894781,-1.1350467033745493,-1.1370380157299027,-1.1370380157299025,-1.1332088465223737,-1.1350752031534754,-1.1368651723862193,-1.1350467033745493,-1.1372133903965913,-1.1361679398693383,-1.1349612084908032,-1.1349584646896531,-1.1370380157299025,-1.1364834808333262
92,-1.1308203395479755,-1.116651162745699,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1263197836232788,-1.1370380157299025,-1.1350752031534754,-1.1350752031534754,-1.1348514298482424,-1.1332088465223737,-1.1251183767660244,-1.1350467033745493,-1.1350752031534759,-1.1370380157299025,-1.1369529485567078,-1.134269554894781,-1.1370380157299025,-1.1369529485567078,-1.134269554894781
93,-1.1308203395479755,-1.116651162745699,-1.1161732846536578,-1.136982208804156,-1.1333381508392704,-1.1263200259514017,-1.1333381508392704,-1.1350752031534759,-1.1370380157299025,-1.137185484753618,-1.1351888294620422,-1.1346192957457395,-1.136952948556708,-1.137185484753618,-1.1370687631948022,-1.1351110886305316,-1.135045317360719,-1.136652753211223,-1.1369223512525812,-1.1370380157299025
94,-1.1228152255932504,-1.116651162745699,-1.1165316745536307,-1.136982208804156,-1.1333381508392704,-1.1263200259514017,-1.1370380157299027,-1.1332527130536172,-1.1370380157299025,-1.1369525998611127,-1.1295164237239232,-1.1350752031534759,-1.136575430107151,-1.136982208804156,-1.1369822088041555,-1.1346192957457395,-1.1369529485567083,-1.1372332781000503,-1.1370380157299025,-1.1370380157299025
95,-1.1308203395479755,-1.116651162745699,-1.1305517189143464,-1.1349079218644864,-1.1333381508392704,-1.1244611935900979,-1.1333381508392704,-1.1350460173974661,-1.136982208804156,-1.134907921864486,-1.1332088465223737,-1.1332527130536172,-1.1363943074918912,-1.1363087484255672,-1.1369822088041555,-1.1349612084908032,-1.1370380157299025,-1.136982208804156,-1.1370380157299025,-1.136982208804156
96,-1.1308203395479755,-1.136982208804156,-1.1305517189143464,-1.136982208804156,-1.1333381508392704,-1.1244611935900979,-1.1370380157299025,-1.1367495292972098,-1.1363087484255667,-1.1351110886305313,-1.1332088465223737,-1.1251183767660244,-1.136483480833326,-1.1369822088041555,-1.1369522485199606,-1.136514136276362,-1.1372625492981558,-1.1369522485199606,-1.134788409499395,-1.1350460173974661
97,-1.1331152717806328,-1.116651162745699,-1.1305517189143464,-1.1349079218644864,-1.1333381508392704,-1.1263201371879286,-1.1372334511830848,-1.136982208804156,-1.1350752031534754,-1.134429947095459,-1.1332088465223737,-1.1310986770841034,-1.1350752031534757,-1.1346192957457395,-1.1367364527000243,-1.1369529485567078,-1.1370380157299025,-1.1372625492981558,-1.1370380157299025,-1.1349612084908032
98,-1.1308203395479755,-1.116651162745699,-1.1305517189143464,-1.1349079218644864,-1.1333381508392704,-1.1244611935900979,-1.1333381508392704,-1.1350752031534759,-1.1349556646520442,-1.1363087484255672,-1.1332527130536172,-1.1251183767660244,-1.1370380157299025,-1.1350467033745493,-1.1370380157299025,-1.1365141362763618,-1.1369529485567083,-1.1361971694515856,-1.1370380157299025,-1.1369822088041555
99,-1.1331152717806328,-1.136982208804156,-1.1305517189143464,-1.136982208804156,-1.1363087484255667,-1.1244611935900979,-1.1251183767660244,-1.1346192957457395,-1.1372625492981558,-1.1365587099295422,-1.1331640809105281,-1.1251183767660244,-1.1365141362763618,-1.1350467033745493,-1.1369223512525812,-1.1369529485567078,-1.1364862690311466,-1.1370380157299025,-1.1370380157299025,-1.1370380157299025
